Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
MIR421,0,0,0,0,0,0
FTX,100,18,152,43,0,318
JPX,0,0,0,26,43,3
XIST,44,14267,21104,35,15804,27764
TSIX,0,61,126,1,6,81
CHIC1,398,2,946,905,118,212
MAP2K4P1,0,0,0,2,0,192
CDX4,0,0,0,0,0,0
NAP1L2,218,81,277,1492,136,366
NAP1L6,1,0,0,0,0,6
LOC101928380,0,0,1,0,0,0
PABPC1L2A,76,0,0,102,4,0
PABPC1L2B,0,0,0,96,10,0
PABPC1L2B-AS1,0,0,0,0,0,0
FAM226A,0,0,0,0,0,0
LINC00684,0,0,0,0,0,0
DMRTC1,0,0,0,0,0,0
LOC105373251,0,0,0,0,0,0
LOC100132304,0,0,0,0,0,0
DMRTC1B,0,0,0,0,0,0
FAM226B,0,0,0,0,0,0
LOC101928259,0,0,0,0,0,0
PHKA1,193,884,319,166,536,269
HDAC8,83,0,49,85,30,36
LOC105373250,0,0,0,0,0,0
CITED1,0,2,50,1,0,0
RPS4X,2435,772,2798,830,887,1014
ERCC6L,0,0,0,0,0,0
PIN4,334,84,103,107,140,8
FLJ44635,7,15,41,2,1,16
RGAG4,173,282,171,328,755,172
RPS26P11,0,0,0,0,0,0
NHSL2,1131,396,696,436,386,33
LOC100132741,0,0,0,0,0,0
CXorf49B,0,0,0,0,0,0
CXorf49,0,0,0,0,0,0
LINC00891,0,0,0,0,0,0
LOC101059915,0,0,0,0,0,0
LOC100129291,0,0,0,0,0,0
CXCR3,0,0,0,0,0,0
ACRC,2,20,0,75,2,0
OGT,1322,216,812,1360,932,2598
INGX,0,0,0,0,0,0
TAF1,916,593,1814,418,1002,940
ITGB1BP2,0,0,4,0,0,0
NONO,714,711,1389,494,735,433
LOC105373247,0,0,0,2,0,0
ZMYM3,169,24,67,472,766,394
GJB1,9,8,45,41,283,35
LOC107985688,0,0,0,0,0,0
NLGN3,199,1684,113,585,2527,438
MED12,343,641,487,206,441,331
IL2RG,0,0,0,0,0,0
CXorf65,0,0,0,0,0,0
FOXO4,458,108,408,406,371,804
SNX12,456,283,50,358,344,205
SLC7A3,0,0,0,12,0,0
TEX11,0,0,0,0,0,0
DLG3-AS1,0,0,0,0,0,0
DLG3,344,194,170,1156,659,42
LOC105373244,0,0,0,3,0,0
GDPD2,101,35,132,54,3,104
KIF4A,0,0,0,3,22,0
PDZD11,10,0,368,90,23,46
RAB41,0,0,0,0,0,0
ARR3,0,0,0,0,0,0
P2RY4,0,0,0,0,0,0
AWAT1,0,0,0,0,0,0
DGAT2L6,0,0,0,0,0,0
LOC107985683,0,0,0,0,0,0
IGBP1,387,0,683,139,111,158
OTUD6A,0,0,0,0,0,0
AWAT2,0,0,0,0,0,0
MIR676,0,0,0,0,0,0
EDA,1,0,0,14,182,1
FAM155B,36,0,3,113,186,0
LINC00269,0,0,0,0,156,0
PJA1,218,5,158,501,159,11
LOC107985646,0,0,0,0,0,0
LOC105373242,0,0,0,0,0,0
LOC102723911,0,0,0,0,0,0
EFNB1,30,195,55,127,166,7
STARD8,878,430,1039,33,130,49
YIPF6,586,1151,540,493,300,1032
OPHN1,366,263,431,581,315,584
LOC105373241,0,0,0,0,0,0
AR,174,497,0,124,342,1
LOC105373240,0,0,0,0,0,0
EDA2R,2,75,219,12,137,19
HEPH,387,159,567,274,352,441
VSIG4,143,0,440,81,0,813
MIR223,0,0,0,0,0,0
LOC107985679,0,0,0,0,0,0
MSN,2930,1553,6994,752,1223,2439
FRMD8P1,0,0,0,0,0,0
LAS1L,395,406,635,227,507,115
ZC3H12B,3,0,19,420,97,41
ZC4H2,19,136,400,92,23,1
LOC105373239,0,0,0,0,0,0
MTMR8,0,0,0,7,0,108
ASB12,0,0,0,0,0,0
AMER1,109,1,3,178,72,199
MIR1468,0,0,0,0,0,0
ARHGEF9-IT1,0,0,0,0,0,0
ARHGEF9,1392,597,1019,3217,990,567
LINC01278,468,98,614,243,227,80
SPIN4,188,9,0,162,82,138
LOC105377212,0,0,0,0,0,0
LOC105377211,0,0,0,1,0,0
ZXDA,212,23,25,29,29,42
NLRP2P,0,0,0,13,0,0
LOC107985708,0,0,0,15,0,0
ZXDB,118,10,279,190,114,0
SPIN2A,0,0,0,0,0,0
FAAH2,13,101,235,32,80,0
SPIN2B,122,0,0,27,16,35
SPIN3,310,5,0,311,58,528
UQCRBP1,14,0,0,0,0,0
LINC01420,9,48,95,69,48,211
UBQLN2,1301,613,513,1873,599,492
KLF8,1,39,203,129,44,35
RRAGB,299,1,45,128,75,3
XAGE-4,0,0,0,0,0,0
FOXR2,0,178,0,0,0,0
LOC101928692,0,0,0,0,0,218
USP51,178,173,242,37,110,137
MAGEH1,269,6,172,293,84,136
MIR4536-1,0,0,0,0,0,0
MIR4536-2,0,0,0,0,0,0
LOC100421746,0,0,0,0,0,0
PAGE3,0,0,0,0,0,0
PAGE5,0,0,0,0,0,0
SNORA109,0,0,0,0,0,0
MTRNR2L10,1,1,1,1,1,0
FAM104B,0,282,1,182,229,0
PAGE2,0,0,0,0,0,0
PAGE2B,0,0,0,0,0,0
ALAS2,0,0,0,0,0,0
APEX2,91,4,221,7,99,0
PFKFB1,0,0,0,0,4,0
TRO,905,164,8,316,68,617
SNORA11,0,0,0,0,0,0
MAGED2,1054,364,1202,353,284,701
ITIH6,0,0,0,0,0,0
LOC107985712,0,0,0,0,0,0
GNL3L,337,463,459,267,732,60
FGD1,61,0,34,78,76,0
TSR2,727,672,557,573,562,631
WNK3,183,129,0,152,164,12
FAM120C,201,258,339,379,485,635
PHF8,342,53,304,271,286,171
MIRLET7F2,0,0,0,0,0,0
MIR98,0,0,0,0,0,0
HUWE1,6487,2796,7203,5496,5226,4743
HSD17B10,8,228,40,47,75,453
RIBC1,0,0,0,0,0,0
MIR6857,0,0,0,0,0,0
SMC1A,1578,1711,1868,769,1135,915
IQSEC2,702,68,95,885,692,147
MIR6894,0,0,0,0,0,0
MIR6895,0,0,0,0,0,0
KDM5C,331,996,966,682,489,602
KANTR,0,4,0,16,1,0
TSPYL2,1114,803,569,2018,1831,1164
GPR173,89,3,121,112,100,382
FAM156A,0,0,0,0,0,0
LOC105373213,0,0,0,0,61,0
FAM156B,0,0,0,0,0,0
XAGE3,0,0,0,0,0,0
XAGE5,0,0,0,0,0,0
SPANXN5,0,0,0,0,0,0
SSX2B,0,0,0,0,0,0
SSX2,0,0,0,0,0,0
SSX7,0,0,0,0,0,0
SSX8,0,0,0,0,0,0
XAGE1E,0,0,0,0,0,0
XAGE1B,0,0,0,0,0,0
XAGE2,0,0,0,0,0,0
MIR8088,0,0,0,0,0,0
LOC105377209,0,0,0,0,0,0
SNORA11D,0,0,0,0,0,0
MAGED4,0,0,0,0,0,0
SNORA11E,0,0,0,0,0,0
MAGED4B,0,0,0,0,0,0
LOC105377208,0,0,0,0,0,0
LOC401589,0,0,0,0,0,0
MAGED1,426,320,517,795,1116,705
GSPT2,99,44,289,192,111,1
CENPVP1,0,0,0,0,0,0
CENPVP2,0,0,0,0,0,0
LOC105373205,0,0,0,0,0,0
LINC01496,0,0,0,0,0,0
NUDT11,173,91,0,305,251,1
CXorf67,0,0,0,14,7,0
NUDT10,50,0,0,164,42,0
LOC105373204,0,1,0,0,3,0
LINC01284,0,0,0,3,7,0
LOC105373202,0,0,0,0,0,0
BMP15,0,0,0,0,0,0
SHROOM4,1342,625,1855,157,438,378
DGKK,0,213,0,0,524,1
CCNB3,0,0,0,0,1,2
AKAP4,0,0,0,0,0,0
MIR502,0,0,0,0,0,0
MIR660,0,0,0,0,0,0
MIR500B,0,0,0,0,0,0
MIR501,0,0,0,0,0,0
MIR362,0,0,0,0,0,0
MIR500A,0,0,0,0,0,0
MIR188,0,0,0,0,0,0
MIR532,0,0,0,0,0,0
CLCN5,0,0,7,37,198,2
USP27X,7,0,94,90,109,0
USP27X-AS1,0,0,0,1,0,0
PAGE4,0,0,0,0,0,0
PAGE1,0,0,0,0,0,0
GAGE1,0,0,0,0,0,0
GAGE2A,0,0,0,0,0,0
GAGE12H,0,0,0,0,0,0
GAGE12G,0,0,0,0,0,0
GAGE12F,0,0,0,0,0,0
GAGE12E,0,0,0,0,0,0
GAGE12D,0,0,0,0,0,0
GAGE12C,0,0,0,0,0,0
GAGE12B,0,0,0,0,0,0
GAGE13,0,0,0,0,0,0
GAGE12J,0,0,0,0,0,0
GAGE10,0,0,0,1,0,0
PPP1R3F,584,88,24,737,228,59
FOXP3,0,0,14,0,0,0
CCDC22,82,52,174,41,67,0
CACNA1F,0,0,0,0,0,0
SYP-AS1,0,0,0,0,0,0
SYP,1539,771,64,3576,1344,826
PRICKLE3,74,0,51,63,18,0
PLP2,92,176,84,14,6,2
MAGIX,1,0,0,10,0,30
LOC105373195,0,2,3,72,13,248
GPKOW,111,42,49,78,96,114
WDR45,152,262,184,99,147,432
PRAF2,146,362,168,190,107,41
CCDC120,27,4,100,41,4,0
TFE3,498,170,139,500,321,712
GRIPAP1,898,718,626,957,536,410
KCND1,19,44,0,22,0,37
OTUD5,689,297,1050,582,418,345
PIM2,195,0,673,60,53,1
SLC35A2,10,16,349,60,25,10
PQBP1,234,82,52,100,135,45
TIMM17B,114,180,0,24,0,36
PCSK1N,74,47,0,384,194,291
ERAS,0,0,0,0,0,0
HDAC6,357,453,81,294,703,673
GATA1,0,0,0,0,0,0
GLOD5,0,0,0,0,0,0
SUV39H1,5,0,7,12,20,13
LOC107985696,0,0,0,0,0,0
WAS,70,1,0,14,5,143
LOC107985695,0,0,0,0,0,216
WDR13,141,142,176,533,295,104
RBM3,147,211,1583,208,161,636
TBC1D25,8,135,2,163,145,254
EBP,12,59,1,43,7,29
PORCN,48,2,122,42,61,0
LOC101927635,0,0,0,0,0,0
FTSJ1,102,1,450,106,166,7
SLC38A5,748,1200,1142,33,185,130
SSX4B,0,0,0,0,0,0
SSX4,0,0,0,0,0,0
SSX3,0,0,0,0,0,0
SSX9,0,0,0,0,0,0
SSX1,0,0,0,0,0,0
SSX5,0,0,0,0,0,0
SPACA5B,0,0,0,0,0,0
SSX6,0,0,0,0,0,0
ZNF630,49,0,45,22,101,0
ZNF630-AS1,0,0,0,0,0,0
SPACA5,0,0,0,0,0,0
ZNF182,66,11,114,30,88,0
ZNF81,451,8,237,212,582,666
CXXC1P1,0,0,0,0,0,0
UXT-AS1,0,0,0,11,0,0
UXT,201,0,163,42,5,0
ELK1,310,1,244,430,108,326
CFP,0,0,0,0,112,189
MIR4769,0,0,0,0,0,0
TIMP1,412,162,277,1,134,107
SYN1,730,2,241,2027,289,952
ARAF,111,113,353,38,144,98
LINC01560,170,1,73,58,101,1
ZNF41,259,9,223,120,186,20
SNORA11C,0,0,0,0,0,0
ZNF157,0,7,0,0,45,0
USP11,1129,193,590,1955,636,1053
CDK16,265,47,486,852,283,177
LOC105373194,0,0,0,0,0,0
INE1,0,0,0,0,11,0
UBA1,774,698,1264,936,1296,1003
RBM10,331,156,187,443,411,59
NDUFB11,209,2,46,210,107,73
LOC107985720,0,0,0,48,0,0
LOC105373193,0,0,0,4,0,0
RGN,46,313,1,65,193,6
JADE3,289,7,667,80,18,2
LINC01545,0,0,0,0,0,0
RP2,116,0,618,61,83,7
SLC9A7,279,932,10,848,435,389
CHST7,78,187,70,121,10,241
ZNF674-AS1,0,242,0,15,58,187
ZNF674,26,1,0,13,93,52
KRBOX4,306,46,357,55,49,591
LINC01186,0,0,16,0,0,0
LOC401585,0,0,0,0,0,0
MIR222,0,0,0,0,0,0
MIR221,0,0,0,15,0,0
LOC392452,0,0,0,0,0,0
LINC01204,0,0,0,0,0,0
LOC105373191,0,0,4,0,0,229
CXorf36,725,932,1349,49,5,232
KDM6A,196,366,120,160,156,619
LOC105373190,0,0,0,0,0,0
DUSP21,0,0,0,0,0,0
FUNDC1,18,4,213,64,57,0
EFHC2,0,2,0,76,6,193
NDP,3,44,0,200,4,298
MAOB,898,246,2121,502,389,5986
MAOA,516,799,2070,277,399,92
LOC101927501,0,0,0,0,0,0
LOC105373188,0,0,0,0,0,0
LOC107985717,0,0,0,0,0,0
PPP1R2P9,0,0,0,0,0,0
LOC105373186,0,0,0,0,0,0
LOC105373187,0,0,0,0,0,0
GPR82,0,0,0,0,0,0
GPR34,5,0,6,2,209,415
CASK,1189,1113,315,632,965,501
NYX,0,0,0,0,0,0
LOC107985678,34,68,628,22,82,262
DDX3X,1665,1532,4118,1602,1795,2638
LOC105373184,0,0,0,0,0,0
LOC105373185,0,0,0,0,0,0
USP9X,1072,967,4049,1725,929,1415
LOC100132831,0,0,0,0,0,0
MED14OS,0,0,0,1,0,0
MED14,388,437,178,289,533,234
CXorf38,305,355,417,87,63,1
MPC1L,0,0,0,0,0,0
ATP6AP2,1417,585,875,1529,383,651
LOC105373182,0,0,0,0,0,0
LOC101927476,0,0,0,0,0,0
LOC105373181,0,0,3,0,0,0
LOC107985687,2,0,1,17,3,0
BCOR,330,100,235,459,90,157
LOC105373180,0,0,0,0,0,0
MIR1587,0,0,0,0,0,0
LOC105373177,0,0,0,0,0,0
LOC105373178,0,0,0,0,0,0
MIR3937,0,0,0,0,0,0
LOC107985711,0,0,0,0,0,0
LOC105373176,0,0,0,0,0,0
LINC01282,0,0,0,0,0,0
LINC01281,0,0,0,0,0,0
LOC105373175,0,0,0,0,0,0
MID1IP1,773,26,601,472,602,293
MID1IP1-AS1,0,0,0,0,0,0
LOC105373174,0,0,0,31,0,0
TSPAN7,2781,606,1249,4996,1466,1660
OTC,0,0,0,0,0,0
RPGR,607,687,1426,101,695,43
SRPX,35,46,0,17,185,65
MIR548AJ2,0,0,0,0,0,0
HYPM,0,0,0,0,0,0
SYTL5,6,0,0,126,0,9
DYNLT3,6,292,163,529,89,155
CYBB,93,19,160,249,403,551
XK,101,0,0,92,60,138
LANCL3,0,602,3,53,316,0
PRRG1,847,352,646,430,304,1000
FTH1P18,0,0,0,0,0,0
FAM47C,0,0,0,0,0,0
LOC105373154,0,0,0,2,0,0
LOC105373155,0,0,0,0,0,0
LOC101928627,0,0,0,0,0,0
CFAP47,0,0,0,2,77,45
MAGEB16,0,0,0,0,0,0
FAM47B,22,0,0,0,0,0
TMEM47,880,222,545,1105,417,97
LOC107985674,0,0,0,0,0,0
FAM47A,0,0,0,0,0,0
LOC105373153,0,0,0,0,0,0
MIR548F5,0,0,0,0,0,0
MIR3915,0,0,0,0,0,0
DMD,2406,492,2378,1227,1674,1263
FTHL17,0,0,0,0,0,0
TAB3,1054,330,805,435,276,820
GK,69,0,1,38,24,0
CXorf21,67,0,1,1,102,0
NR0B1,0,0,0,0,0,0
MAGEB1,0,0,0,0,0,0
MAGEB4,0,0,0,0,0,0
MAGEB3,143,0,0,0,0,0
MAGEB2,0,0,0,0,0,0
LOC107985632,0,0,0,0,0,0
MIR4666B,0,0,0,0,0,1
IL1RAPL1,746,6,286,294,311,270
MIR6134,0,0,0,0,0,0
LOC105373152,0,0,0,0,0,0
LOC105373151,0,0,0,0,0,0
DCAF8L1,0,0,0,0,0,0
MAGEB10,0,0,0,0,0,0
DCAF8L2,0,0,0,0,0,0
FLJ32742,0,0,0,0,0,0
PPP4R3CP,0,0,0,0,0,0
LOC105373150,0,0,0,0,0,0
LOC107985702,0,0,0,0,0,0
VENTXP1,0,0,0,0,0,0
MAGEB5,0,0,0,0,0,0
MAGEB6,0,0,0,0,0,0
MAGEB18,0,0,0,0,0,0
LOC107985707,0,55,0,0,0,0
LOC107985652,0,0,0,0,0,0
ARX,35,133,108,289,161,223
SCARNA23,0,0,0,0,0,0
POLA1,470,68,52,181,125,120
PCYT1B-AS1,0,0,0,0,0,0
PCYT1B,54,232,0,263,94,67
PDK3,487,194,561,1474,400,1718
SUPT20HL1,0,0,0,0,0,0
SUPT20HL2,0,0,0,0,0,0
ZFX,852,269,759,266,378,379
ZFX-AS1,0,0,0,0,0,0
EIF2S3,746,477,1313,673,457,834
KLHL15,108,520,125,401,127,130
LOC107985689,0,0,0,0,0,0
CXorf58,0,0,0,0,0,0
APOO,120,100,2,81,19,0
SAT1,1492,249,2857,581,768,1109
LOC105373148,0,160,0,8,0,99
ACOT9,14,208,935,84,111,7
PRDX4,5,7,0,52,85,171
PTCHD1,165,0,51,332,80,343
DDX53,0,0,0,0,0,0
ZNF645,0,0,0,0,0,0
PTCHD1-AS,0,0,0,9,0,0
PHEX-AS1,0,0,0,0,0,22
PHEX,0,0,0,0,1,209
SMS,485,238,220,790,141,242
YY2,0,0,0,1,1,0
MBTPS2,134,30,182,179,175,131
SMPX,0,0,0,2,0,0
KLHL34,0,0,0,0,0,0
CNKSR2,222,243,193,2075,509,659
LOC105373146,0,0,0,2,0,0
RPS6KA3,1341,358,746,568,128,376
EIF1AX-AS1,0,0,0,0,0,0
SCARNA9L,0,81,0,10,0,0
EIF1AX,383,243,930,899,127,175
MIR23C,0,0,0,0,0,0
MAP7D2,603,3,0,609,120,155
LOC729609,0,1,0,0,0,0
CXorf23,115,6,303,343,140,165
SH3KBP1,710,280,443,756,221,377
MAP3K15,0,0,0,0,13,0
PDHA1,206,295,108,527,415,181
ADGRG2,0,0,0,0,0,0
LOC101928415,0,0,0,27,1,0
PHKA2,180,164,203,104,153,274
PHKA2-AS1,0,0,0,0,0,0
LOC105373145,0,0,0,0,0,0
PPEF1-AS1,0,0,0,0,0,0
PPEF1,5,4,101,26,1,27
TRV-TAC1-2,0,0,0,0,0,0
RS1,0,0,0,21,0,0
CDKL5,1294,131,385,2456,32,778
SCML2,0,0,0,16,0,0
BEND2,0,0,0,0,0,0
LINC01456,0,0,0,0,0,0
RAI2,10,62,7,47,0,0
SCML1,38,1,116,118,106,101
LOC105373142,0,0,0,0,0,0
NHS-AS1,0,0,0,0,0,0
LOC101928389,0,0,0,0,0,0
MIR4768,0,0,0,0,0,0
NHS,199,96,2087,380,205,1369
REPS2,322,18,267,1287,82,673
RBBP7,247,212,488,724,92,136
TXLNG,7,27,172,232,81,53
SYAP1,198,83,850,276,122,240
S100G,0,0,0,0,0,0
MIR548AM,0,0,0,0,0,0
CTPS2,0,192,181,104,89,25
MAGEB17,0,0,0,0,0,0
LOC102724124,0,0,0,0,0,0
GRPR,0,0,0,4,0,0
AP1S2,415,82,457,463,60,36
ZRSR2,1,109,83,65,116,5
INE2,0,0,0,0,0,0
CA5B,327,59,165,122,12,239
CA5BP1,139,4,0,37,13,0
TMEM27,0,0,0,0,0,0
GS1-594A7.3,0,0,0,0,0,0
BMX,0,0,104,0,0,0
ACE2,1,0,370,24,0,0
PIR,0,3,1,13,24,0
FIGF,0,0,0,1,0,0
PIR-FIGF,0,0,0,0,14,0
PIGA,15,104,165,124,16,22
ASB11,0,0,0,0,0,0
ASB9,0,0,0,0,0,0
LOC102724092,0,0,0,0,0,0
MOSPD2,289,42,361,129,85,28
FANCB,25,0,2,15,6,0
LOC107985686,0,0,0,3,0,7
GLRA2,100,4,102,81,2,1
UBE2E4P,0,0,0,0,0,0
GEMIN8,46,115,214,105,290,355
LOC105373138,0,0,0,0,0,0
GPM6B,6444,2248,4417,6934,2815,7376
OFD1,224,298,582,183,146,591
TRAPPC2,0,0,60,77,21,16
RAB9A,249,101,83,138,159,5
LOC107985656,0,0,233,21,64,0
TCEANC,252,1,149,14,43,0
LOC107985657,0,0,0,0,0,0
MIR6086,0,0,0,0,0,0
EGFL6,0,0,0,0,0,0
LOC105373137,0,0,0,0,0,0
LINC01203,0,0,0,0,0,0
ATXN3L,0,0,0,0,0,0
GS1-600G8.3,0,0,0,0,0,0
LOC107985701,0,0,0,0,0,0
LOC105373134,0,0,0,0,0,0
LOC105373133,0,0,0,0,0,0
FAM9C,0,16,0,0,0,0
TMSB4X,1873,1107,6320,1071,1075,2508
TLR8,0,0,0,0,1,2
TLR8-AS1,0,0,0,0,7,0
TLR7,77,1,0,23,79,20
PRPS2,249,26,2,71,16,405
FRMPD4,600,12,241,736,164,3
LOC107985685,0,0,0,0,0,0
MSL3,237,10,205,175,91,258
LOC105373131,0,0,0,0,0,0
MIR548AX,0,0,0,0,0,0
AMELX,0,0,0,0,0,0
LOC107985627,0,0,0,0,0,0
ARHGAP6,144,194,175,31,9,0
HCCS,179,13,65,64,63,3
MID1,393,7,423,161,204,6
CLCN4,861,21,218,1641,283,491
WWC3,475,66,481,384,277,76
CLDN34,0,0,0,0,9,0
LOC107985658,64,0,144,0,0,2
SHROOM2,229,38,403,319,344,1
LOC105373126,0,0,0,0,0,0
GPR143,0,0,0,35,14,1
TBL1X,580,68,433,216,225,430
LOC107985634,0,0,0,0,0,0
FAM9B,0,0,0,0,0,0
LOC105373125,0,0,0,0,0,0
FAM9A,0,0,0,0,0,0
ANOS1,331,0,9,451,88,272
LOC107985715,0,0,0,0,0,0
LOC107985716,0,0,0,0,0,0
VCX3B,0,0,0,0,0,0
LOC107985676,0,0,0,0,0,0
VCX2,0,0,0,0,0,0
MIR651,0,0,0,0,0,0
LOC107985675,0,0,32,0,0,1
PNPLA4,350,11,344,95,1,77
VCX,0,0,0,0,58,0
MIR4767,0,0,0,0,0,0
STS,440,217,412,710,290,256
LOC107987331,0,0,0,0,0,0
PUDP,0,24,277,63,209,63
VCX3A,0,0,0,0,0,0
MIR4770,0,0,0,0,0,0
LOC105373156,0,0,0,2,25,2
NLGN4X,57,303,134,394,196,337
LOC101928228,2,0,1,5,0,28
LOC101928201,0,0,0,0,0,0
LOC107987330,0,0,0,0,0,0
TRI-GAT1-3,0,0,0,0,4,0
TRI-GAT1-2,0,0,0,0,0,0
TRI-GAT1-1,0,0,0,0,0,0
LOC389906,0,0,0,0,0,17
PRKX-AS1,0,0,0,0,0,0
PRKX,758,49,595,89,570,201
MXRA5,388,250,4,36,2,73
LINC01546,0,0,0,0,0,0
LOC107985649,0,0,0,0,0,0
ARSF,0,71,0,0,2,0
ARSH,0,0,0,0,0,0
ARSE,48,5,137,6,0,0
ARSD,380,84,49,64,150,201
GYG2,1,1,11,88,34,200
XG,0,0,0,0,0,0
CD99,61,1,221,31,25,332
LINC00102,0,0,0,0,0,0
CD99P1,0,0,85,0,0,0
MIR6089,0,0,0,0,0,0
LOC101928092,0,0,0,0,0,0
ZBED1,0,0,0,0,0,0
LOC101928070,0,0,0,0,0,0
DHRSX,1,0,0,0,2,0
LOC107985677,0,0,0,0,0,0
LOC105379413,0,0,0,0,0,0
LOC105379414,0,0,0,0,0,0
LOC105373105,0,0,0,0,0,0
LOC107985637,0,0,0,0,0,0
LOC107985706,0,0,0,0,0,0
ASMT,0,0,0,0,0,0
AKAP17A,0,0,0,10,0,0
P2RY8,0,0,0,0,0,0
ASMTL,11,30,0,78,16,1
ASMTL-AS1,0,8,0,3,10,0
LINC00106,11,0,0,0,0,0
LOC105373102,0,0,0,0,0,0
SLC25A6,115,51,82,118,95,52
LOC101928055,0,0,0,11,0,0
LOC101928032,0,0,0,0,0,0
IL3RA,264,1,133,20,16,0
MIR3690,0,0,0,0,0,0
CSF2RA,0,0,0,25,33,0
LOC107985697,0,0,0,0,0,0
CRLF2,0,0,0,0,0,0
SHOX,0,0,0,0,0,0
LOC102724521,0,0,0,1,0,0
PPP2R3B,51,0,0,27,3,14
LINC00685,0,0,0,0,0,0
GTPBP6,71,6,302,53,2,0
PLCXD1,91,1,0,21,0,0
RABL2B,92,135,0,127,96,263
RPL23AP82,3,3,5,29,0,37
ACR,0,0,0,14,0,3
LOC105373100,0,0,0,0,0,0
SHANK3,937,868,1368,1328,283,1683
ARSA,78,317,170,9,105,16
MAPK8IP2,720,11,29,1480,374,789
CHKB-AS1,0,0,0,2,0,40
CHKB,0,0,0,0,0,0
CPT1B,0,0,0,3,41,0
CHKB-CPT1B,0,0,0,0,0,0
LOC107985568,0,0,0,30,0,0
SYCE3,0,0,0,0,0,0
KLHDC7B,0,0,0,0,0,0
LOC105373098,0,0,0,0,0,0
LOC102724608,0,0,0,0,0,0
ODF3B,0,0,0,0,0,0
TYMP,34,0,1,10,0,127
SCO2,0,0,31,1,1,2
NCAPH2,29,55,0,145,212,61
LMF2,4,2,78,92,15,375
MIOX,0,0,0,0,0,0
ADM2,0,0,0,0,0,0
SBF1,928,219,787,1349,351,719
LOC107985556,0,0,0,0,0,0
PPP6R2,80,63,120,367,419,403
LOC105373096,0,0,0,0,0,0
DENND6B,0,80,0,103,129,89
PLXNB2,439,1405,425,368,2246,1102
MAPK11,215,12,226,243,138,25
MAPK12,7,70,290,28,21,12
HDAC10,9,126,2,43,3,28
TUBGCP6,358,213,435,325,413,233
LOC105373095,0,0,0,0,2,0
SELO,1,0,119,93,2,132
TRABD,138,0,107,38,188,78
PANX2,451,2,3,511,46,245
MOV10L1,0,0,0,3,0,0
MLC1,650,2587,231,953,4624,617
TTLL8,0,0,0,0,0,0
IL17REL,0,0,0,0,0,0
MIR6821,0,0,0,0,0,0
PIM3,517,136,369,206,82,117
LOC107985553,0,0,0,0,0,0
CRELD2,2,4,372,128,61,282
ALG12,83,14,9,103,178,107
ZBED4,127,218,4,42,159,0
LOC105373091,0,0,0,0,0,0
LOC105377205,0,0,0,6,0,0
BRD1,507,509,502,260,80,328
MIR3667,0,0,0,0,0,0
LOC105373089,0,11,0,0,0,0
LOC105373087,0,0,0,0,0,0
C22orf34,201,102,497,36,40,3
LOC105373086,0,0,0,0,0,0
LOC105373085,18,34,2,3,33,0
LINC01310,0,0,0,23,0,0
MIR4535,0,0,0,0,0,0
LOC105369162,0,0,0,30,78,51
LOC105373083,0,0,0,0,0,0
LOC284933,0,0,0,0,0,0
FAM19A5,365,1,153,648,79,545
LOC105373081,0,0,0,0,0,0
LOC105373080,0,0,0,0,0,0
MIR3201,0,0,0,0,0,0
LOC107985581,0,0,0,0,0,0
LOC107985536,0,0,0,0,0,0
LOC284930,0,0,0,24,0,0
LINC00898,63,11,0,39,0,0
LL22NC03-75H12.2,0,0,0,0,0,0
LPEQ6126,0,0,0,0,0,0
LOC105369161,1,149,14,25,106,400
TBC1D22A-AS1,0,0,0,0,0,0
TBC1D22A,144,372,101,81,282,260
LOC107985566,0,0,0,0,0,0
LOC105373077,0,0,0,0,0,112
CERK,593,187,1273,663,406,380
GRAMD4,5,62,138,408,114,183
LOC105373075,0,0,0,0,0,0
CELSR1,0,0,0,0,0,0
TRMU,110,86,12,136,115,198
GTSE1,0,0,0,0,0,0
GTSE1-AS1,116,0,0,7,0,0
TTC38,91,38,241,52,124,287
PKDREJ,0,0,0,0,0,0
CDPF1,0,0,81,21,2,0
LOC105373074,0,0,0,0,0,0
PPARA,469,267,126,296,294,149
MIRLET7B,0,0,0,0,0,0
MIR4763,0,0,0,0,0,0
MIRLET7A3,0,0,0,0,0,0
MIR3619,0,0,0,0,0,0
MIRLET7BHG,46,0,1,66,68,219
LOC642648,0,0,0,0,1,0
PRR34-AS1,0,2,0,2,8,28
PRR34,1,6,0,0,0,0
LINC00899,0,32,0,0,5,0
LOC730668,0,0,0,0,9,0
WNT7B,132,10,0,28,9,0
LOC105373071,0,0,0,0,0,0
LOC107985535,0,0,0,0,0,0
MIR4762,0,0,0,0,0,0
ATXN10,426,157,404,905,192,1
LOC105373068,0,0,0,0,0,0
LOC105373067,0,0,0,0,0,0
LOC105373069,0,0,0,0,0,0
LINC01589,0,0,0,0,0,0
FBLN1,174,253,479,171,0,108
LOC105373066,0,0,0,0,0,0
LOC107985537,0,0,0,0,0,0
RIBC2,0,0,0,0,10,0
SMC1B,0,0,0,2,0,0
FAM118A,17,13,0,72,54,5
UPK3A,0,0,0,0,0,0
MIR1249,0,0,0,0,0,0
KIAA0930,773,291,928,1157,785,476
LOC105373064,0,0,0,0,0,0
NUP50,216,389,691,327,164,763
NUP50-AS1,0,2,0,41,0,0
LOC105373063,1,0,0,9,55,1
